0;-0,86999977;11;2492312,1999999997;0;0;100
1;-0,7399999;8;1823347;0;0;100
2;-0,20999992;13;2841152,8;33,333336;0;100
3;-0,9299997;15;3247149;33,333336;0;100
4;0,00999999;19;4061543,6;100;0;100
5;0,44999987;15;3244666,9000000004;66,66667;0;100
6;-0,26999998;17;3655411,4;66,66667;0;100
7;0,5599999;18;3858239,0999999996;100;0;100
8;-0,7399999;8;1828732,6;0;0;100
9;-0,7399999;8;1829510,0999999999;0;0;100
10;0,06999987;15;3249075,9;66,66667;0;100
11;-0,54999995;15;3247305,4000000004;33,333336;0;100
12;-0,26999998;17;3659224,5;66,66667;0;100
13;0,109999835;17;3650186,4;66,66667;0;100
14;0,06999993;15;3252021;66,66667;0;100
15;-0,7399999;8;1828745,2;0;0;100
16;-0,2700001;17;3657003,8;66,66667;0;100
17;1,1099999;17;3655334;100;0;100
18;0,44999987;15;3249629,4;66,66667;0;100
19;0,44999987;15;3242262,7;66,66667;0;100
