0;-0,86999977;11;2512095,1;0;0;100
1;-0,7399999;8;1845412,7000000002;0;0;100
2;-0,20999992;13;2842357,1999999997;33,333336;0;100
3;-0,54999983;15;3258100,5;33,333336;0;100
4;0,00999999;19;4078864;100;0;100
5;0,44999987;15;3267321;66,66667;0;100
6;0,109999955;17;3663450,6999999997;66,66667;0;100
7;-0,7399999;8;1822520,7;0;0;100
8;-0,7399999;8;1821860,9;0;0;100
9;-0,7399999;8;1826679,9000000001;0;0;100
10;-0,23000002;19;4084312,3000000003;66,66667;0;100
11;-0,54999995;15;3265950,6;33,333336;0;100
12;0,109999955;17;3666352;66,66667;0;100
13;0,109999835;17;3682551,3000000003;66,66667;0;100
14;0,44999993;15;3262781,5999999996;66,66667;0;100
15;-0,7399999;8;1840217,7;0;0;100
16;-0,2700001;17;3667940,6;66,66667;0;100
17;1,1099999;17;3660568,3;100;0;100
18;0,44999987;15;3256211,8;66,66667;0;100
19;0,44999987;15;3259550,1;66,66667;0;100
